# Gnuplot File : positions of 1 particle(s) Monitored
# 1st Column : time, others : particle(s) number 0 
2.22	0.104928 -0.0209354 0.234775 0.448222 0.500499 -0.428761 -0.603954	
2.23	0.10484 -0.0209323 0.234712 0.447835 0.500709 -0.428992 -0.603904	
2.24	0.10484 -0.0209323 0.234712 0.447395 0.500886 -0.429406 -0.603789	
2.25	0.10484 -0.0209323 0.234712 0.446956 0.501063 -0.429819 -0.603674	
2.26	0.10484 -0.0209323 0.234712 0.446472 0.500329 -0.429876 -0.604599	
2.27	0.10484 -0.0209323 0.234712 0.446472 0.500329 -0.429876 -0.604599	
2.28	0.10484 -0.0209323 0.234712 0.446714 0.500696 -0.429848 -0.604137	
2.29	0.10484 -0.0209323 0.234712 0.447153 0.500519 -0.429435 -0.604252	
2.3	0.10484 -0.0209323 0.234712 0.447153 0.500519 -0.429435 -0.604252	
2.31	0.10484 -0.0209323 0.234712 0.447153 0.500519 -0.429435 -0.604252	
2.32	0.10484 -0.0209323 0.234712 0.446714 0.500696 -0.429848 -0.604137	
2.33	0.10484 -0.0209323 0.234712 0.446472 0.500329 -0.429876 -0.604599	
2.34	0.10484 -0.0209323 0.234712 0.446032 0.500506 -0.430289 -0.604484	
2.35	0.10484 -0.0209323 0.234712 0.446032 0.500506 -0.430289 -0.604484	
2.36	0.10484 -0.0209323 0.234712 0.446714 0.500696 -0.429848 -0.604137	
2.37	0.104733 -0.0208373 0.234867 0.446396 0.500711 -0.430277 -0.604053	
2.38	0.104733 -0.0208373 0.234867 0.446396 0.500711 -0.430277 -0.604053	
2.39	0.104733 -0.0208373 0.234867 0.445911 0.499977 -0.430334 -0.604979	
2.4	0.104733 -0.0208373 0.234867 0.445471 0.500154 -0.430746 -0.604863	
2.41	0.104733 -0.0208373 0.234867 0.444787 0.499964 -0.431185 -0.60521	
2.42	0.104733 -0.0208373 0.234867 0.444787 0.499964 -0.431185 -0.60521	
2.43	0.104733 -0.0208373 0.234867 0.444787 0.499964 -0.431185 -0.60521	
2.44	0.104733 -0.0208373 0.234867 0.445471 0.500154 -0.430746 -0.604863	
2.45	0.104733 -0.0208373 0.234867 0.445471 0.500154 -0.430746 -0.604863	
2.46	0.104733 -0.0208373 0.234867 0.445911 0.499977 -0.430334 -0.604979	
2.47	0.104733 -0.0208373 0.234867 0.446154 0.500344 -0.430306 -0.604516	
2.48	0.104733 -0.0208373 0.234867 0.446154 0.500344 -0.430306 -0.604516	
2.49	0.104733 -0.0208373 0.234867 0.446594 0.500167 -0.429893 -0.604631	
2.5	0.104733 -0.0208373 0.234867 0.446836 0.500534 -0.429864 -0.604169	
2.51	0.104625 -0.0207421 0.235022 0.447639 0.500563 -0.429439 -0.603853	
2.52	0.104625 -0.0207421 0.235022 0.447881 0.50093 -0.42941 -0.603389	
2.53	0.104625 -0.0207421 0.235022 0.448123 0.501297 -0.429381 -0.602926	
2.54	0.104625 -0.0207421 0.235022 0.448561 0.501121 -0.428966 -0.603041	
2.55	0.104625 -0.0207421 0.235022 0.448364 0.501664 -0.429351 -0.602462	
2.56	0.104625 -0.0207421 0.235022 0.448364 0.501664 -0.429351 -0.602462	
2.57	0.104625 -0.0207421 0.235022 0.448605 0.50203 -0.429322 -0.601998	
2.58	0.104625 -0.0207421 0.235022 0.447969 0.502747 -0.430121 -0.601303	
